"","kml_key","pwsid","pwsname","created","owner","edited","editor","src_key","src_detail","stat_key","verifier","verify_dt","start_dt","end_dt","deriv_from","current","population","connection","locadd","locstreet","loccity","loczip","locstate","county","phone","pws_class","p_m_status"
"2514",960,"0400063","MANZANITA SCHOOL","2011-07-27T14:23:57.850",3650,"2011-07-27T14:23:57.757",3650,1,"Uploaded ManzanitaSchool_400063.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","225","2","MANZANITA SCHOOL","627 E EVANS REIMER RD","GRIDLEY","95948","CA","BUTTE","999-999-9999","P","A"
"2515",629,"4210011","SANTA MARIA WATER DEPARTMENT","2009-06-30T00:00:00",123,"2012-03-05T12:25:32.593",7376,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,"2012-03-06T13:35:00",NA,"0","99553","20900","810 WEST CHURCH STREET",NA,"SANTA MARIA","93454","CA","SANTA BARBARA","999-999-9999","C","A"
"2516",2551,"1502569","FIRST MUTUAL WATER SYSTEM","2013-02-25T08:44:06.600",7900,"2013-02-25T08:46:43.900",7900,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","40","15","HCR 3, BOX 174G","0.25MI S/O ROSAMOND BVD & 60TH, ROSAMOND","ROSAMOND","93560","CA","KERN","999-999-9999","C","A"
"2517",1985,"3910012","CITY OF STOCKTON","2012-03-08T15:39:23.307",7407,"2012-03-08T15:40:21.990",7407,1,"Uploaded stockton.kml",2,NA,NA,NA,NA,NA,"1","169963","47010","2500 NAVY DRIVE",NA,"STOCKTON","95206","CA","SAN JOAQUIN","999-999-9999","C","A"
"2518",2959,"0400081","FEATHER RIDGE ESTATES WATER CO","2014-09-12T16:10:13.303",3649,"2014-09-12T16:11:44.050",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","25","38","FEATHER RIDGE ESTATES WATER CO","BLOOMER MOUNTAIN RD","BERRY CREEK","95916","CA","BUTTE","999-999-9999","C","A"
"2519",1348,"0707503","BETHEL HARBOR","2011-09-26T11:30:13.980",3650,"2011-09-26T11:30:11.667",3650,1,"Uploaded BethelHarbor_707503.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","45","3","3405 HARBOR RD",NA,"BETHEL ISLAND","94511","CA","CONTRA COSTA","999-999-9999","N","A"
"2520",1417,"0800605","WEST PARK PROPERTIES","2011-09-29T13:45:18.517",3650,"2011-09-29T13:45:17.340",3650,1,"Uploaded WestParkProperties_800605.kml_drawn_GE_ICE/MF_heavily_forested",0,NA,NA,NA,NA,NA,"0","112","42","P.O. BOX 503",NA,"CRESCENT CITY","95531","CA","DEL NORTE","999-999-9999","C","A"
"2521",1520,"0901247","YELLOW JACKET CAMPGROUND","2011-10-05T15:56:22.570",3650,"2011-10-05T15:56:26.077",3650,1,"Uploaded YellowJacketCampground_901247.kml_Drawn_GE_ICE/MF_Best_Guess",0,NA,NA,NA,NA,NA,"0","350","152","PACIFIC RANGER DISTRICT",NA,"PLACERVILLE","95667","CA","EL DORADO","999-999-9999","N","A"
"2522",837,"4300996","VALLEY VIEW RANCHES","2011-06-27T10:22:04.947",3649,"2011-06-27T10:22:03.480",3649,1,"Uploaded C4300996_ValleyView.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","45","15","10756 GREEN VALLEY DRIVE","7888 Wren Avenue, Suite B120","GILROY","95020","CA","SANTA CLARA","999-999-9999","C","A"
"2523",219,"1910034","DOWNEY - CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","110500","22551","9252 STEWART & GRAY ROAD",NA,"DOWNEY","90241","CA","LOS ANGELES","999-999-9999","C","A"
"2524",2923,"1710018","LAKE COUNTY CSA 2 - SPRING VALLEY","2014-08-22T16:15:18.410",3649,"2014-08-22T16:15:51.117",3649,1,"Created from user-digitized polygon. Best guess boundary drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","1018","418","2850 Wolfe Creek Road","255 NORTH FORBES STREET","CLEARLAKE OAKS","95423","CA","LAKE","999-999-9999","C","A"
"2525",2827,"1000257","MT ARARAT MOBILE HOME PARK","2013-11-11T22:39:58.500",4052,"2013-11-11T22:42:38.953",4052,1,"Carried over from service area having end date 2013-11-10 22:39:58.701.",2,NA,NA,"2013-11-11T00:00:00","2014-05-17T20:52:00",1587,"0","41","36","33751 POWERHOUSE RD",NA,"AUBERRY","93602","CA","FRESNO","999-999-9999","C","A"
"2526",568,"3710011","JACUMBA COMMUNITY SD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","530","239","1266 RAILROAD ST",NA,"JACUMBA","91934","CA","SAN DIEGO","999-999-9999","C","A"
"2527",162,"1710013","CALLAYOMI COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","1200","322","21282 STEWART STREET",NA,"MIDDLETOWN","95461","CA","LAKE","999-999-9999","C","A"
"2528",1258,"0500028","SHERMAN ACRES MUTUAL WATER ASN","2011-09-08T15:45:52.917",3650,"2011-09-08T15:45:52.827",3650,1,"Uploaded ShermanAcresMutualWaterAsn_500028.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","120","30","HWY 4",NA,"BEAR VALLEY","95223","CA","CALAVERAS","999-999-9999","N","A"
"2529",1227,"2702613","ESTANCIA WINERY WS","2011-09-04T11:51:20.670",123,"2011-09-04T11:51:45.577",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","1","1775 METZ RD",NA,"SOLEDAD","93960","CA","MONTEREY","999-999-9999","P","A"
"2530",2157,"5400506","NORTH KAWEAH MUTUAL WATER CO","2012-04-23T17:54:19.107",7602,"2012-04-23T17:54:20.013",7602,1,"Created from user-digitized polygon.",0,NA,NA,NA,NA,NA,"0","75","35","KAWEAH RIVER DR",NA,"THREE RIVERS","93271","CA","TULARE","999-999-9999","C","A"
"2531",1101,"2701151","GREEN VALLEY FLORAL WS","2011-09-04T11:50:12.940",123,"2011-09-04T11:50:37.840",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","1","24999 POTTER RD","HWY 101","SALINAS","93908","CA","MONTEREY","999-999-9999","P","A"
"2532",2177,"1502690","DUNE III WATER CO., LLC","2012-05-14T12:28:58.260",4164,"2012-05-14T12:35:46.597",4164,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","100","32","944 N STRECKER","BETWEEN STRECKER & ALFORD","RIDGECREST","93555","CA","KERN","999-999-9999","C","A"
"2533",1338,"3610850","CALIFORNIA INSTITUTION FOR MEN","2011-09-23T17:59:26.080",3649,"2011-09-23T17:59:22.947",3649,1,"Uploaded CalifInst4Men_3610850.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","10667","25","14901 S. CENTRAL AVENUE","P. O. Box 128","CHINO","91710","CA","SAN BERNARDINO","999-999-9999","C","A"
"2534",754,"5410038","TERRA BELLA IRRIGATION DISTRICT - TBT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","2340","722","24790 AVENUE 95",NA,"TERRA BELLA","93270","CA","TULARE","999-999-9999","C","A"
"2535",1812,"1900556","VASQUEZ ROCKS COUNTY PARK","2012-01-10T15:13:59.750",3650,"2012-01-10T15:14:00.650",3650,1,"Uploaded VasquezRocksCountyPark_1900556.kml_drawn_GE_ICE/MF_best_guess_visible_water_connection",0,NA,NA,NA,NA,NA,"0","30","1","10700 ESCONDIDO CANYON","10700 ESCONDIDO CANYON","SANGUS","91350","CA","LOS ANGELES","999-999-9999","C","A"
"2536",848,"2000800","MAHAL APARTMENTS","2011-06-27T11:45:15.410",3649,"2011-06-27T11:45:13.977",3649,1,"Uploaded MahalApartments.kml;drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","50","20","7408 ROAD 7",NA,"FIREBAUGH","93622","CA","MADERA","999-999-9999","C","A"
"2537",1564,"1000189","LATON HIGH SCHOOL","2011-10-12T17:15:03.993",3650,"2011-10-12T17:14:59.793",3650,1,"Uploaded LatonHighSchool_1000189.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","260","8","6449 DEWOODY",NA,"LATON","93242","CA","FRESNO","999-999-9999","P","A"
"2538",1188,"2702315","CORRAL DE TIERRA COUNTRY CLUB WS","2011-09-04T11:50:58.397",123,"2011-09-04T11:51:23.287",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","60","1","81 CORRAL DE TIERRA RD","TIERRA SPUR","SALINAS","93908","CA","MONTEREY","999-999-9999","P","A"
"2539",1160,"2701959","TIERRA VISTAMWC","2011-09-04T11:50:46.337",123,"2011-09-04T11:51:11.223",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","57","19","SAN BENANCIO CYN RD","HWY 68","SALINAS","93908","CA","MONTEREY","999-999-9999","C","A"
"2540",2509,"3610014","CITY OF COLTON","2013-02-12T16:26:15.703",7916,"2013-02-13T16:19:20.173",7916,1,"Created from user-digitized polygon.",2,NA,NA,"2013-02-13T00:00:00","2014-02-14T00:00:00",NA,"0","51086","10470","160 S. 10TH STREET",NA,"COLTON","92324","CA","SAN BERNARDINO","999-999-9999","C","A"
"2541",72,"1010017","FRESNO CO WATERWORKS DIST 41","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE received from Fresno County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","2157","863","2220 TULARE STREET, SUITE 600,6TH FLOOR",NA,"FRESNO","93721","CA","FRESNO","999-999-9999","C","A"
"2542",2193,"4010012","HERITAGE RANCH CSD","2012-05-25T15:54:57.060",3649,"2012-05-25T15:54:58.230",3649,1,"Uploaded HeritageRnchCSD_4010012.shp; map image from HRCSD; drawn in ArcMap and uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","3100","1737","4870 HERITAGE ROAD",NA,"PASO ROBLES","93446","CA","SAN LUIS OBISPO","999-999-9999","C","A"
"2543",613,"4110012","CUESTA LA HONDA GUILD, INC.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE received from San Mateo County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","750","300","P.O. BOX 21","120 Scenic Drive","LA HONDA","94020","CA","SAN MATEO","999-999-9999","C","A"
"2544",426,"3010030","CITY OF SAN JUAN CAPISTRANO","2009-06-30T00:00:00",123,"2012-03-05T17:20:26.787",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",1,NA,NA,NA,"2012-03-04T00:00:00",NA,"0","36037","10810","P.O. BOX 967","32450 Paseo Adelanto","SAN JUAN CAPISTRANO","92693","CA","ORANGE","999-999-9999","C","A"
"2545",770,"5700700","CACHEVILLE SERVICE DIST","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","400","160","TOWN OF YOLO",NA,"YOLO","95697","CA","YOLO","999-999-9999","C","A"
"2546",2932,"5401076","GOLDEN STATE VINTNERS","2014-08-28T16:14:07.553",3649,"2014-08-28T16:15:25.283",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","50","10","38558RD 128",NA,"CUTLER","93615","CA","TULARE","999-999-9999","S","A"
"2547",2790,"4010081","WOODLANDS DEVELOPMENT","2013-09-05T16:13:30.337",3649,"2013-09-05T16:13:30.950",3649,1,"Uploaded WMWC_Boundary.shp;data from WMWC, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","4130","428","C/O CARLO ALFANO, P.O. BOX 2129",NA,"NIPOMO","93444","CA","SAN LUIS OBISPO","999-999-9999","C","A"
"2548",1583,"1000244","SHADY LAKES MOBILE HOME PARK","2011-10-14T14:23:03.210",3650,"2011-10-14T14:23:00.443",3650,1,"Uploaded ShadyLakesMobileHomePark_1000244.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","140","60","5665 S CHESTNUT",NA,"FRESNO","93725","CA","FRESNO","999-999-9999","C","A"
"2549",2128,"5500016","USFS - GROVELAND RANGER STN.","2012-04-05T08:14:18.220",5121,"2012-04-05T08:21:45.603",5121,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","30","23","USFS - GROVELAND RANGER STN.","24545 HWY 120","GROVELAND","95321","CA","TUOLUMNE","999-999-9999","P","A"
"2550",2245,"5400663","FAIRWAYS TRACT MUTUAL","2012-08-22T15:38:14.210",123,"2012-08-22T15:38:15.277",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","250","58","54 S DORRE ST",NA,"PORTERVILLE","93257","CA","TULARE","999-999-9999","C","I"
"2551",510,"3410009","FAIR OAKS WATER DISTRICT","2009-06-30T00:00:00",123,"2012-04-02T17:25:57.270",7552,2,"ICE downloaded from SACOG (2009) and linked to PICME pwsid",2,NA,NA,"1960-03-01T00:00:00","2012-04-03T00:00:00",NA,"1","40000","14129","10326 FAIR OAKS BLVD.",NA,"FAIR OAKS","95628","CA","SACRAMENTO","999-999-9999","C","A"
"2552",2196,"3710018","RINCON DEL DIABLO MWD (ID-1)","2012-06-07T15:15:23.580",3649,"2012-06-07T15:15:24.687",3649,1,"Uploaded Rincon_ID1_3710018.shp;map image provided by Rincon; geoRfd/digitized/uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","24471","6285","1920 NORTH IRIS LANE",NA,"ESCONDIDO","92026","CA","SAN DIEGO","999-999-9999","C","A"
"2553",2749,"2800531","MOORE S RESORT","2013-08-14T10:48:10.363",8187,"2013-08-14T10:48:35.457",8187,1,"Uploaded MooresResort.shp",1,NA,NA,NA,NA,NA,"0","70","20","6 CUTTINGS WHARF RD","6 CUTTINGS WHARF RD","NAPA","94559","CA","NAPA","999-999-9999","C","A"
"2554",2213,"1910194","ROWLAND WATER DISTRICT","2012-06-28T14:03:08.747",7696,"2012-06-28T14:03:09.303",7696,1,"Uploaded District_Bndy.shp",0,NA,NA,NA,NA,NA,"0","58000","13888","3021 SOUTH FULLERTON ROAD","3021 S. FULLERTON ROAD","ROWLAND HEIGHTS","91748","CA","LOS ANGELES","999-999-9999","C","A"
"2555",1350,"4000512","BELLA VISTA MOBILE LODGE","2011-09-26T11:42:58.450",3649,"2011-09-26T11:42:56.127",3649,1,"Uploaded BellaVistaML.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","200","84","350 N OCEAN AVE",NA,"CAYUCOS","93430","CA","SAN LUIS OBISPO","999-999-9999","C","A"
"2556",931,"0300679","Jackson Valley Energy Partners","2011-07-25T16:03:50.033",3650,"2011-07-25T16:03:49.163",3650,1,"Uploaded JacksonValleyEnergyPartners_300679.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","50","3","4655 Coal Mine Rd",NA,"Ione","95640","CA","AMADOR","999-999-9999","P","A"
"2557",2470,"3410012","CALAM - ISLETON","2013-01-11T16:00:52.417",3649,"2013-01-11T15:59:44.490",3649,1,"Uploaded SacTariffBndy_-_Copy.shp; data from CalAm, uploaded by ICE/KT",1,NA,NA,NA,NA,NA,"0","1254","380","4701 BELOIT DRIVE",NA,"SACRAMENTO","95838","CA","SACRAMENTO","999-999-9999","C","A"
"2558",2481,"3500511","CASA DE FRUTA ORCHARDS","2013-02-04T11:59:13.743",6882,"2013-02-04T12:01:58.633",6882,1,"Created from user-digitized polygon.",2,NA,NA,"2012-08-01T01:00:00","2013-02-04T00:00:00",NA,"0","81","26","6680 PACHECO PASS HWY",NA,"HOLLISTER","95023","CA","SAN BENITO","999-999-9999","C","A"
"2559",1166,"2702030","CYPRESS COMMUNITY CHURCH WS","2011-09-04T11:50:50",123,"2011-09-04T11:51:14.907",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","200","4","CORRAL DE TIERRA RD","HWY 68","MONTEREY","93940","CA","MONTEREY","999-999-9999","P","A"
"2560",1374,"3701760","LAKE MORENA TRAILER RESORT","2011-09-27T14:13:52.057",3649,"2011-09-27T14:13:50.070",3649,1,"Uploaded LakeMorenaTR_3701760.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","60","38","2330 LAKE MORENA DR",NA,"CAMPO","91906","CA","SAN DIEGO","999-999-9999","C","A"
"2561",899,"0300028","Amador Harvest Inn","2011-07-22T14:57:40.333",3650,"2011-07-22T14:57:37.567",3650,1,"Uploaded AmadorHarvestInn_300028.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","2500","4","12455 Steiner Rd",NA,"Plymouth","95669","CA","AMADOR","999-999-9999","N","A"
"2562",2336,"1000430","COUNTRY VIEW ALZHEIMER CENTER","2012-08-22T19:22:53.807",123,"2012-08-22T19:22:54.260",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","125","1","925 N CORNELIA",NA,"FRESNO","93706","CA","FRESNO","999-999-9999","C","A"
"2563",66,"1010003","CLOVIS, CITY OF","2009-06-30T00:00:00",123,"2012-04-04T18:37:11.810",5307,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","98950","29328","155 N. SUNNYSIDE AVENUE",NA,"CLOVIS","93611","CA","FRESNO","999-999-9999","C","A"
"2564",296,"1910143","SAN FERNANDO-CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","23728","4991","117 MACNEIL STREET",NA,"SAN FERNANDO","91340","CA","LOS ANGELES","999-999-9999","C","A"
"2565",1344,"3900831","ARBOR MOBILE HOME PARK WS","2011-09-23T18:10:39.763",3649,"2011-09-23T18:10:36.630",3649,1,"Uploaded ArborMHPWS_3900831.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","340","173","19690 N HWY 99","WOODBRIDGE","ACAMPO","95220","CA","SAN JOAQUIN","999-999-9999","C","A"
"2566",1864,"2010011","MADERA CO SA #1-INDIAN LAKES","2012-02-17T13:27:46.313",5858,"2012-02-17T13:30:28.067",5858,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","1175","469","2037 W CLEVELAND AVENUE",NA,"MADERA","93637","CA","MADERA","999-999-9999","C","A"
"2567",2253,"5400728","GRIER MUTUAL WATER CO","2012-08-22T15:38:15.783",123,"2012-08-22T15:38:16.847",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","190","89","HWY 190",NA,"CAMP NELSON","93208","CA","TULARE","999-999-9999","C","A"
"2568",2952,"5403132","CALGREN RENEWABLE FUELS","2014-09-11T17:24:06.390",3649,"2014-09-11T17:25:09.450",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","70","5","11704 RD 120",NA,"PIXLEY","93256","CA","TULARE","999-999-9999","P","A"
"2569",1498,"0900636","TRUCKEE CREEK COTTAGES","2011-10-04T16:34:51.290",3650,"2011-10-04T16:34:54.010",3650,1,"Uploaded LittleTruckeeMobilehomePark_900636.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","60","32","2333 ELOISE",NA,"SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","C","A"
"2570",2343,"1009027","HARRIS FARMS CAMP C #501-523","2012-08-22T20:22:57.723",123,"2012-08-22T20:22:58.247",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","300","77","23938 FRESNO-COALINGA RD",NA,"COALINGA","93210","CA","FRESNO","999-999-9999","C","A"
"2571",223,"1910038","EL MONTE-CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","22968","3536","3527 SANTA ANITA AVENUE",NA,"EL MONTE","91731","CA","LOS ANGELES","999-999-9999","C","A"
"2572",1678,"1009028","HARRIS FARMS SOUTH #101-144","2011-10-26T17:08:40.537",3650,"2011-10-26T17:08:38.240",3650,1,"Uploaded HarrisFarmsSouth101to144_1009028.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","160","41","30000 S EL DORADO",NA,"COALINGA","93210","CA","FRESNO","999-999-9999","C","A"
"2573",25,"0600005","COLUSA CO. SERVICE AREA #2-STONYFORD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","200","66","220 12TH STREET",NA,"COLUSA","95932","CA","COLUSA","999-999-9999","C","A"
"2574",1441,"0900113","LEONI MEADOWS CAMP","2011-09-30T16:10:29.793",3650,"2011-09-30T16:10:27.553",3650,1,"Uploaded LeoniMeadowsCamp_900113.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","450","10","LEONI RD",NA,"GRIZZLY FLATS","95636","CA","EL DORADO","999-999-9999","N","A"
"2575",1839,"2710013","CWSC LAS LOMAS","2012-01-27T15:17:48.170",3649,"2012-01-27T15:17:51.730",3649,1,"Uploaded LasLomas_2710013.kml; drawn in GE with maps provided by Cal Water Svc; uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","2349","594","254 COMMISSION STREET","1720 North First Street","SALINAS","93901","CA","MONTEREY","999-999-9999","C","A"
"2576",2404,"0110012","TOWN OF SUNOL-SFPUC","2012-11-08T19:07:17.380",3649,"2012-11-08T19:12:33.633",3649,1,"Uploaded TownofSunol_0110012.kml; uploaded by ICE/KT, polygon drawn in GE",1,NA,NA,NA,NA,NA,"0","450","134","SF PUBLIC UTILITIES COMMISSION","State HWY 84/Pleasanton Sunol Road","SUNOL","94586","CA","ALAMEDA","999-999-9999","C","A"
"2577",1970,"3310038","RANCHO CALIFORNIA WATER DISTRICT","2012-03-07T11:03:39.807",7316,"2012-03-07T11:05:40.593",7316,1,"Uploaded rcwd_boundary.shp",2,NA,NA,NA,NA,NA,"1","116188","40481","P.O. BOX 9017","42135 Winchester Road","TEMECULA","92589","CA","RIVERSIDE","999-999-9999","C","A"
"2578",1394,"0707602","BEACON WEST","2011-09-28T10:25:18.150",3650,"2011-09-28T10:25:16.407",3650,1,"Uploaded BeaconWest_707602.kml_Drawn_GE_ICE/MF_same_as_Beacon_Harbor",0,NA,NA,NA,NA,NA,"0","45","17","21 BETHEL ISLAND RD",NA,"BETHEL ISLAND","94511","CA","CONTRA COSTA","999-999-9999","C","A"
"2579",2988,"1300669","LA VALLE SABBIA INC.","2014-10-16T11:53:04.157",3649,"2014-10-16T11:53:19.183",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","60","3","2015 SILSBEE Rd",NA,"EL CENTRO","92243","CA","IMPERIAL","999-999-9999","P","A"
"2580",1763,"1500483","ALLEN ROAD MUTUAL WATER SYSTEM","2011-12-08T18:10:42.203",3650,"2011-12-09T12:36:57.560",123,1,"Uploaded AllenRoadMutualWaterSystem_1500483.kml_drawn_GE_ICE/MF",1,NA,NA,NA,NA,NA,"0","207","59","13101 BRIMHALL ROAD","ALLEN RD S/O ROSEDALE HWY","BAKERSFIELD","93312","CA","KERN","999-999-9999","C","A"
"2581",789,"1610700","LEMOORE NAVAL AIR STATION","2010-11-08T11:48:45.450",3650,"2010-11-10T09:18:18.397",3650,1,"Data received from Kings County LAFCO, PICME # assigned",1,NA,NA,NA,NA,NA,"0","10130","1802","BUILDING 722 NAS LEMOORE",NA,"LEMOORE","93246","CA","KINGS","999-999-9999","C","A"
"2582",1003,"1502232","ROSAMOND MOBILEHOME PARK","2011-08-05T16:53:53.820",3649,"2011-08-05T16:53:59.417",3649,1,"Uploaded RosamondMHP_1502232.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","175","79","1258ROSAMOND BLV",NA,"ROSAMOND","93560","CA","KERN","999-999-9999","C","A"
"2583",71,"1010017","FRESNO CO WATERWORKS DIST 41","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal (?) Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","2157","863","2220 TULARE STREET, SUITE 600,6TH FLOOR",NA,"FRESNO","93721","CA","FRESNO","999-999-9999","C","A"
"2584",1565,"1000190","LONE STAR SCHOOL","2011-10-12T17:17:13.110",3650,"2011-10-12T17:17:08.913",3650,1,"Uploaded LoneStarSchool_1000190.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","640","1","2617 S FOWLER",NA,"SANGER","93657","CA","FRESNO","999-999-9999","P","A"
"2585",558,"3610049","TWENTYNINE PALMS WATER DIST","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","17500","8748","72401 HATCH ROAD","72401 Hatch Road","TWENTYNINE PALMS","92277","CA","SAN BERNARDINO","999-999-9999","C","A"
